ID,A2006_11_BizGroup,A2006_11_Education,A2006_11_MonthsOfExp,A2006_12_BizGroup,A2006_12_Education,A2006_12_MonthsOfExp,A2007_1_BizGroup,A2007_1_Education,A2007_1_MonthsOfExp,A2007_2_BizGroup,A2007_2_Education,A2007_2_MonthsOfExp,A2007_3_BizGroup,A2007_3_Education,A2007_3_MonthsOfExp,A2007_4_BizGroup,A2007_4_Education,A2007_4_MonthsOfExp,A2007_5_BizGroup,A2007_5_Education,A2007_5_MonthsOfExp,A2007_6_BizGroup,A2007_6_Education,A2007_6_MonthsOfExp,A2007_7_BizGroup,A2007_7_Education,A2007_7_MonthsOfExp,A2007_8_BizGroup,A2007_8_Education,A2007_8_MonthsOfExp,A2007_9_BizGroup,A2007_9_Education,A2007_9_MonthsOfExp,A2007_10_BizGroup,A2007_10_Education,A2007_10_MonthsOfExp,A2007_11_BizGroup,A2007_11_Education,A2007_11_MonthsOfExp,A2007_12_BizGroup,A2007_12_Education,A2007_12_MonthsOfExp,A2008_1_BizGroup,A2008_1_Education,A2008_1_MonthsOfExp,A2008_2_BizGroup,A2008_2_Education,A2008_2_MonthsOfExp,A2008_3_BizGroup,A2008_3_Education,A2008_3_MonthsOfExp,A2008_4_BizGroup,A2008_4_Education,A2008_4_MonthsOfExp,A2008_5_BizGroup,A2008_5_Education,A2008_5_MonthsOfExp,A2008_6_BizGroup,A2008_6_Education,A2008_6_MonthsOfExp,A2008_7_BizGroup,A2008_7_Education,A2008_7_MonthsOfExp,A2008_8_BizGroup,A2008_8_Education,A2008_8_MonthsOfExp,A2008_9_BizGroup,A2008_9_Education,A2008_9_MonthsOfExp,A2008_10_BizGroup,A2008_10_Education,A2008_10_MonthsOfExp,A2008_11_BizGroup,A2008_11_Education,A2008_11_MonthsOfExp,A2008_12_BizGroup,A2008_12_Education,A2008_12_MonthsOfExp,A2009_1_BizGroup,A2009_1_Education,A2009_1_MonthsOfExp,A2009_2_BizGroup,A2009_2_Education,A2009_2_MonthsOfExp,A2009_3_BizGroup,A2009_3_Education,A2009_3_MonthsOfExp,A2009_4_BizGroup,A2009_4_Education,A2009_4_MonthsOfExp,A2009_5_BizGroup,A2009_5_Education,A2009_5_MonthsOfExp,A2009_6_BizGroup,A2009_6_Education,A2009_6_MonthsOfExp,A2009_7_BizGroup,A2009_7_Education,A2009_7_MonthsOfExp,A2009_8_BizGroup,A2009_8_Education,A2009_8_MonthsOfExp,A2009_9_BizGroup,A2009_9_Education,A2009_9_MonthsOfExp,A2009_10_BizGroup,A2009_10_Education,A2009_10_MonthsOfExp,A2009_11_BizGroup,A2009_11_Education,A2009_11_MonthsOfExp,A2009_12_BizGroup,A2009_12_Education,A2009_12_MonthsOfExp,A2010_1_BizGroup,A2010_1_Education,A2010_1_MonthsOfExp,A2010_2_BizGroup,A2010_2_Education,A2010_2_MonthsOfExp,A2010_3_BizGroup,A2010_3_Education,A2010_3_MonthsOfExp,A2010_4_BizGroup,A2010_4_Education,A2010_4_MonthsOfExp,A2010_5_BizGroup,A2010_5_Education,A2010_5_MonthsOfExp,A2010_6_BizGroup,A2010_6_Education,A2010_6_MonthsOfExp,A2010_7_BizGroup,A2010_7_Education,A2010_7_MonthsOfExp,A2010_8_BizGroup,A2010_8_Education,A2010_8_MonthsOfExp,A2010_9_BizGroup,A2010_9_Education,A2010_9_MonthsOfExp,A2010_10_BizGroup,A2010_10_Education,A2010_10_MonthsOfExp,A2010_11_BizGroup,A2010_11_Education,A2010_11_MonthsOfExp,A2010_12_BizGroup,A2010_12_Education,A2010_12_MonthsOfExp,A2011_1_BizGroup,A2011_1_Education,A2011_1_MonthsOfExp,A2011_2_BizGroup,A2011_2_Education,A2011_2_MonthsOfExp,A2011_3_BizGroup,A2011_3_Education,A2011_3_MonthsOfExp,A2011_4_BizGroup,A2011_4_Education,A2011_4_MonthsOfExp,A2011_5_BizGroup,A2011_5_Education,A2011_5_MonthsOfExp,A2011_6_BizGroup,A2011_6_Education,A2011_6_MonthsOfExp,A2011_7_BizGroup,A2011_7_Education,A2011_7_MonthsOfExp,A2011_8_BizGroup,A2011_8_Education,A2011_8_MonthsOfExp,A2011_9_BizGroup,A2011_9_Education,A2011_9_MonthsOfExp,A2011_10_BizGroup,A2011_10_Education,A2011_10_MonthsOfExp,A2011_11_BizGroup,A2011_11_Education,A2011_11_MonthsOfExp,A2011_12_BizGroup,A2011_12_Education,A2011_12_MonthsOfExp,A2012_1_BizGroup,A2012_1_Education,A2012_1_MonthsOfExp,A2012_2_BizGroup,A2012_2_Education,A2012_2_MonthsOfExp,A2012_3_BizGroup,A2012_3_Education,A2012_3_MonthsOfExp,A2012_4_BizGroup,A2012_4_Education,A2012_4_MonthsOfExp,A2012_5_BizGroup,A2012_5_Education,A2012_5_MonthsOfExp,A2012_6_BizGroup,A2012_6_Education,A2012_6_MonthsOfExp,A2012_7_BizGroup,A2012_7_Education,A2012_7_MonthsOfExp,A2012_8_BizGroup,A2012_8_Education,A2012_8_MonthsOfExp,A2012_9_BizGroup,A2012_9_Education,A2012_9_MonthsOfExp,A2012_10_BizGroup,A2012_10_Education,A2012_10_MonthsOfExp,A2012_11_BizGroup,A2012_11_Education,A2012_11_MonthsOfExp,A2012_12_BizGroup,A2012_12_Education,A2012_12_MonthsOfExp,A2013_1_BizGroup,A2013_1_Education,A2013_1_MonthsOfExp,A2013_2_BizGroup,A2013_2_Education,A2013_2_MonthsOfExp,A2013_3_BizGroup,A2013_3_Education,A2013_3_MonthsOfExp,A2013_4_BizGroup,A2013_4_Education,A2013_4_MonthsOfExp,A2013_5_BizGroup,A2013_5_Education,A2013_5_MonthsOfExp,A2013_6_BizGroup,A2013_6_Education,A2013_6_MonthsOfExp,A2013_7_BizGroup,A2013_7_Education,A2013_7_MonthsOfExp,A2013_8_BizGroup,A2013_8_Education,A2013_8_MonthsOfExp,A2013_9_BizGroup,A2013_9_Education,A2013_9_MonthsOfExp,A2013_10_BizGroup,A2013_10_Education,A2013_10_MonthsOfExp,A2013_11_BizGroup,A2013_11_Education,A2013_11_MonthsOfExp,A2013_12_BizGroup,A2013_12_Education,A2013_12_MonthsOfExp,A2014_1_BizGroup,A2014_1_Education,A2014_1_MonthsOfExp,A2014_2_BizGroup,A2014_2_Education,A2014_2_MonthsOfExp,A2014_3_BizGroup,A2014_3_Education,A2014_3_MonthsOfExp,A2014_4_BizGroup,A2014_4_Education,A2014_4_MonthsOfExp,A2014_5_BizGroup,A2014_5_Education,A2014_5_MonthsOfExp,A2014_6_BizGroup,A2014_6_Education,A2014_6_MonthsOfExp,A2014_7_BizGroup,A2014_7_Education,A2014_7_MonthsOfExp,A2014_8_BizGroup,A2014_8_Education,A2014_8_MonthsOfExp,A2014_9_BizGroup,A2014_9_Education,A2014_9_MonthsOfExp,A2014_10_BizGroup,A2014_10_Education,A2014_10_MonthsOfExp,A2014_11_BizGroup,A2014_11_Education,A2014_11_MonthsOfExp,A2014_12_BizGroup,A2014_12_Education,A2014_12_MonthsOfExp,A2015_1_BizGroup,A2015_1_Education,A2015_1_MonthsOfExp,A2015_2_BizGroup,A2015_2_Education,A2015_2_MonthsOfExp,A2015_3_BizGroup,A2015_3_Education,A2015_3_MonthsOfExp,A2015_4_BizGroup,A2015_4_Education,A2015_4_MonthsOfExp,A2015_5_BizGroup,A2015_5_Education,A2015_5_MonthsOfExp,A2015_6_BizGroup,A2015_6_Education,A2015_6_MonthsOfExp
4538258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,0,0,IT,0,1,IT,0,2,IT,0,3,IT,0,4,IT,0,5,IT,0,6,IT,0,7,IT,0,8,IT,0,9,IT,0,10,IT,0,11,IT,0,12,IT,0,13,IT,0,14,IT,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,1,0,Manufacturing,1,1,Manufacturing,1,2,Manufacturing,1,3,Manufacturing,1,4,Manufacturing,1,5,Manufacturing,1,6,Manufacturing,1,7,Manufacturing,1,8,Manufacturing,1,9,Manufacturing,1,10,Manufacturing,1,11,Manufacturing,1,12,Manufacturing,1,13,Manufacturing,1,14,Manufacturing,1,15,Manufacturing,1,16,Manufacturing,1,17,Manufacturing,1,18,Manufacturing,1,19,Manufacturing,1,20,Manufacturing,1,21,Manufacturing,1,22,Manufacturing,1,23,Manufacturing,1,24,Manufacturing,1,25,Manufacturing,1,26,Manufacturing,1,27,Manufacturing,1,28,Manufacturing,1,29,Manufacturing,1,30,Manufacturing,1,31,Manufacturing,1,32,Manufacturing,1,33,,,,,,,,,,,,,,,,,,
3957005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,0,0,HR,0,1,HR,0,2,HR,0,3,HR,0,4,HR,0,5,HR,0,6,HR,0,7,HR,0,8,HR,0,9,HR,0,10,HR,0,11,HR,0,12,HR,0,13,HR,0,14,HR,0,15,HR,0,16,HR,0,17,HR,0,18,HR,0,19,HR,0,20,HR,0,21,HR,0,22,HR,0,23,HR,0,24,HR,0,25,HR,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,0,0,Manufacturing,0,1,Manufacturing,0,2,Manufacturing,0,3,Manufacturing,0,4,Manufacturing,0,5,Manufacturing,0,6,Manufacturing,0,7,Manufacturing,0,8,Manufacturing,0,9,Manufacturing,0,10,Manufacturing,0,11,Manufacturing,0,12,Manufacturing,0,13,Manufacturing,0,14,Manufacturing,0,15,Manufacturing,0,16,Manufacturing,0,17,Manufacturing,0,18,Manufacturing,0,19,Manufacturing,0,20,Manufacturing,0,21,Manufacturing,0,22,Manufacturing,0,23,Manufacturing,0,24,Manufacturing,0,25,Manufacturing,0,26,Manufacturing,0,27,Manufacturing,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3025515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,1,0,Manufacturing,1,1,Manufacturing,1,2,Manufacturing,1,3,Manufacturing,1,4,Manufacturing,1,5,Manufacturing,1,6,Manufacturing,0,7,Manufacturing,0,8,Manufacturing,0,9,Manufacturing,0,10,Manufacturing,0,11,Manufacturing,0,12,Manufacturing,0,13,Manufacturing,0,14,Manufacturing,0,15,Manufacturing,0,16,Manufacturing,0,17,Manufacturing,0,18,Manufacturing,0,19,Manufacturing,0,20,Manufacturing,0,21,Manufacturing,0,22,Manufacturing,0,23,Manufacturing,0,24,Manufacturing,0,25,Manufacturing,0,26,Manufacturing,0,27,Manufacturing,0,28,Manufacturing,0,29,Manufacturing,0,30,Manufacturing,0,31,Manufacturing,0,32,Arquitecture,3,0,Arquitecture,3,1,Arquitecture,3,2,Arquitecture,3,3,Arquitecture,3,4,Arquitecture,3,5,Arquitecture,3,6,Arquitecture,3,7,Arquitecture,3,8,Arquitecture,3,9,Arquitecture,3,10,Arquitecture,3,11,Arquitecture,3,12,Arquitecture,3,13,Arquitecture,3,14,Arquitecture,3,15,Arquitecture,3,16,Arquitecture,3,17,Arquitecture,3,18,Arquitecture,3,19,Arquitecture,3,20,Arquitecture,3,21,Arquitecture,3,22,Arquitecture,3,23,Arquitecture,3,24,Arquitecture,3,25,Arquitecture,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,2,0,Manufacturing,2,1,Manufacturing,2,2,Manufacturing,2,3,Manufacturing,2,4,Manufacturing,2,5,Manufacturing,2,6,Manufacturing,2,7,Manufacturing,2,8,Manufacturing,2,9,Manufacturing,2,10,Manufacturing,2,11,Manufacturing,2,12,Manufacturing,2,13,Manufacturing,2,14,Manufacturing,2,15,Manufacturing,2,16,Manufacturing,2,17,Manufacturing,2,18,Manufacturing,2,19,Manufacturing,2,20,Manufacturing,2,21,Manufacturing,2,22,Manufacturing,2,23,Manufacturing,2,24,Manufacturing,2,25,Manufacturing,2,26,Manufacturing,2,27,Manufacturing,2,28,Manufacturing,2,29,Manufacturing,2,30,Manufacturing,2,31,Manufacturing,2,32,Manufacturing,2,33,Manufacturing,2,34,Manufacturing,2,35,Manufacturing,2,36,Manufacturing,2,37,Manufacturing,2,38,Manufacturing,2,39,Manufacturing,2,40,Manufacturing,2,41,Manufacturing,2,42,Manufacturing,2,43,Manufacturing,2,44,Manufacturing,2,45,Manufacturing,2,46,Manufacturing,2,47,Manufacturing,2,48,Manufacturing,2,49,Manufacturing,2,50,Manufacturing,2,51,Manufacturing,2,52,Manufacturing,2,53,Manufacturing,2,54,Manufacturing,2,55,Manufacturing,2,56,Manufacturing,2,57,Manufacturing,2,58,Manufacturing,2,59,Manufacturing,2,60,Manufacturing,2,61,Manufacturing,2,62,Manufacturing,2,63,,,,,,,,,,,,,,,,,,,,,
4673616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,3,0,Manufacturing,3,1,Manufacturing,3,2,Manufacturing,3,3,Manufacturing,3,4,Manufacturing,3,5,Manufacturing,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3893874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,2,0,Manufacturing,2,1,Manufacturing,2,2,Manufacturing,2,3,Manufacturing,2,4,Manufacturing,2,5,Manufacturing,2,6,Manufacturing,2,7,Manufacturing,2,8,Manufacturing,2,9,Manufacturing,2,10,Manufacturing,2,11,Manufacturing,2,12,Manufacturing,2,13,Manufacturing,2,14,Manufacturing,2,15,Manufacturing,2,16,Manufacturing,2,17,Manufacturing,2,18,Manufacturing,2,19,Manufacturing,2,20,Manufacturing,2,21,Manufacturing,2,22,Manufacturing,2,23,Manufacturing,2,24,Manufacturing,2,25,Manufacturing,2,26,Manufacturing,2,27,Manufacturing,2,28,Manufacturing,2,29,Manufacturing,2,30,Manufacturing,2,31,Manufacturing,2,32,Manufacturing,2,33,Manufacturing,2,34,Manufacturing,2,35,Manufacturing,2,36,Manufacturing,2,37,Manufacturing,2,38,Manufacturing,2,39,Manufacturing,2,40,Manufacturing,2,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,0,0,Manufacturing,0,1,Manufacturing,0,2,Manufacturing,0,3,Manufacturing,0,4,Manufacturing,0,5,Manufacturing,0,6,Manufacturing,0,7,Manufacturing,0,8,Manufacturing,0,9,Manufacturing,0,10,Manufacturing,0,11,Manufacturing,0,12,Manufacturing,0,13,Manufacturing,0,14,Manufacturing,0,15,Manufacturing,0,16,Manufacturing,0,17,Manufacturing,0,18,Manufacturing,0,19,Manufacturing,0,20,Manufacturing,0,21,Manufacturing,0,22,Manufacturing,0,23,Manufacturing,0,24,Manufacturing,0,25,Manufacturing,0,26,Manufacturing,0,27,Manufacturing,0,28,Manufacturing,0,29,Manufacturing,0,30,Manufacturing,0,31,Manufacturing,0,32,,,,,,,,,,,,,,,,,,,,,,,,
4484102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,3,0,HR,3,1,HR,3,2,HR,3,3,HR,3,4,HR,3,5,HR,3,6,HR,3,7,HR,3,8,HR,3,9,HR,3,10,HR,3,11,HR,3,12,HR,3,13,HR,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4623875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finance,0,0,Finance,0,1,Finance,0,2,Finance,0,3,Finance,0,4,Finance,0,5,Finance,0,6,Finance,0,7,Finance,0,8,Finance,0,9,Finance,0,10,Finance,0,11,Finance,0,12,Finance,0,13,Finance,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,0,0,Manufacturing,0,1,Manufacturing,0,2,Manufacturing,0,3,Manufacturing,0,4,Manufacturing,0,5,Manufacturing,0,6,Manufacturing,0,7,Manufacturing,0,8,Manufacturing,0,9,Manufacturing,0,10,Manufacturing,0,11,Manufacturing,0,12,Manufacturing,0,13,Manufacturing,0,14,Manufacturing,0,15,Manufacturing,0,16,Manufacturing,0,17,Manufacturing,0,18,Manufacturing,0,19,Manufacturing,0,20,Manufacturing,0,21,Manufacturing,0,22,Manufacturing,0,23,Manufacturing,0,24,Manufacturing,0,25,Manufacturing,0,26,Manufacturing,0,27,Manufacturing,0,28,Manufacturing,0,29,Manufacturing,0,30,Manufacturing,0,31,Manufacturing,0,32,Manufacturing,0,33,Manufacturing,0,34,Manufacturing,0,35,Manufacturing,0,36,Manufacturing,0,37
2816679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HR,0,0,HR,0,1,HR,0,2,HR,0,3,HR,0,4,HR,0,5,HR,0,6,HR,0,7,HR,0,8,HR,0,9,HR,0,10,HR,0,11,HR,0,12,HR,0,13,HR,0,14,HR,0,15,HR,0,16,HR,0,17,HR,0,18,HR,0,19,HR,0,20,HR,0,21,HR,0,22,HR,0,23,HR,0,24,HR,0,25,HR,0,26,HR,0,27,HR,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4614099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finance,0,0,Finance,0,1,Finance,0,2,Finance,0,3,Finance,0,4,Finance,0,5,Finance,0,6,Finance,0,7,Finance,0,8,Finance,0,9,Finance,0,10,Finance,0,11,Finance,0,12,Finance,0,13,Finance,0,14,Finance,0,15,Finance,0,16,Finance,0,17,Finance,0,18,Finance,0,19,Finance,0,20,Finance,0,21,Finance,0,22,Finance,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4579658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finance,0,0,Finance,0,1,Finance,0,2,Finance,0,3,Finance,0,4,Finance,0,5,Finance,0,6,Finance,0,7,Finance,0,8,Finance,0,9,Finance,0,10,Finance,0,11,Finance,0,12,Finance,0,13,Finance,0,14,Finance,0,15,Finance,0,16,Finance,0,17,Finance,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manufacturing,0,0,Manufacturing,0,1,Manufacturing,0,2,Manufacturing,0,3,Manufacturing,0,4,Manufacturing,0,5,Manufacturing,0,6,Manufacturing,0,7,Manufacturing,0,8,Manufacturing,0,9,Manufacturing,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4342958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arquitecture,0,0,Arquitecture,0,1,Arquitecture,0,2,Arquitecture,0,3,Arquitecture,0,4,Arquitecture,0,5,Arquitecture,0,6,Arquitecture,0,7,Arquitecture,0,8,Arquitecture,0,9,Arquitecture,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3849165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finance,0,0,Finance,0,1,Finance,0,2,Finance,0,3,Finance,0,4,Finance,0,5,Finance,0,6,Finance,0,7,Finance,0,8,Finance,0,9,Finance,0,10,Finance,0,11,Finance,0,12,Finance,0,13,Finance,0,14,Finance,0,15,Finance,0,16,Finance,0,17,Finance,0,18,Finance,0,19,Finance,0,20,Finance,0,21,Finance,0,22,Finance,0,23,Finance,0,24,Finance,0,25,Finance,0,26,Finance,0,27,Finance,0,28,Finance,0,29,Finance,0,30,Finance,0,31,Finance,0,32,Finance,0,33,Finance,0,34,Finance,0,35,Finance,0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4506475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,1,0,IT,1,1,IT,1,2,IT,1,3,IT,1,4,IT,1,5,IT,1,6,IT,1,7,IT,1,8,IT,1,9,IT,1,10,IT,1,11,IT,1,12,IT,1,13,IT,1,14,IT,1,15,IT,1,16,IT,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3621295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arquitecture,0,0,Arquitecture,0,1,Arquitecture,0,2,Arquitecture,0,3,Arquitecture,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
